contestant,season,actual_placement,rule,sample_id,posterior_placement
Bristol Palin,11,3,rank,224,4
Bristol Palin,11,3,rank,225,3
Bristol Palin,11,3,rank,226,4
Bristol Palin,11,3,rank,227,4
Bristol Palin,11,3,rank,228,3
Bristol Palin,11,3,rank,229,4
Bristol Palin,11,3,rank,230,1
Bristol Palin,11,3,rank,231,3
Bristol Palin,11,3,rank,232,2
Bristol Palin,11,3,rank,233,2
Bristol Palin,11,3,rank,234,1
Bristol Palin,11,3,rank,235,3
Bristol Palin,11,3,rank,236,3
Bristol Palin,11,3,rank,237,3
Bristol Palin,11,3,rank,238,1
Bristol Palin,11,3,rank,239,3
Bristol Palin,11,3,rank,240,3
Bristol Palin,11,3,rank,241,3
Bristol Palin,11,3,rank,242,3
Bristol Palin,11,3,rank,243,3
Bristol Palin,11,3,rank,244,4
Bristol Palin,11,3,rank,245,3
Bristol Palin,11,3,rank,246,2
Bristol Palin,11,3,rank,247,1
Bristol Palin,11,3,rank,248,4
Bristol Palin,11,3,rank,249,1
Bristol Palin,11,3,rank,250,4
Bristol Palin,11,3,rank,251,3
Bristol Palin,11,3,rank,252,4
Bristol Palin,11,3,rank,253,3
Bristol Palin,11,3,rank,254,5
Bristol Palin,11,3,rank,255,3
Bristol Palin,11,3,rank,256,3
Bristol Palin,11,3,rank,257,3
Bristol Palin,11,3,rank,258,3
Bristol Palin,11,3,rank,259,3
Bristol Palin,11,3,rank,260,4
Bristol Palin,11,3,rank,261,5
Bristol Palin,11,3,rank,262,3
Bristol Palin,11,3,rank,263,3
Bristol Palin,11,3,rank,264,3
Bristol Palin,11,3,rank,265,3
Bristol Palin,11,3,rank,266,2
Bristol Palin,11,3,rank,267,2
Bristol Palin,11,3,rank,268,3
Bristol Palin,11,3,rank,269,2
Bristol Palin,11,3,rank,270,2
Bristol Palin,11,3,rank,271,2
Bristol Palin,11,3,rank,272,1
Bristol Palin,11,3,rank,273,1
Bristol Palin,11,3,rank,274,5
Bristol Palin,11,3,rank,275,3
Bristol Palin,11,3,rank,276,3
Bristol Palin,11,3,rank,277,3
Bristol Palin,11,3,rank,278,2
Bristol Palin,11,3,rank,279,4
Bristol Palin,11,3,rank,280,3
Bristol Palin,11,3,rank,281,1
Bristol Palin,11,3,rank,282,3
Bristol Palin,11,3,rank,283,4
Bristol Palin,11,3,rank,284,4
Bristol Palin,11,3,rank,285,3
Bristol Palin,11,3,rank,286,3
Bristol Palin,11,3,rank,287,2
Bristol Palin,11,3,rank,288,5
Bristol Palin,11,3,rank,289,2
Bristol Palin,11,3,rank,290,4
Bristol Palin,11,3,rank,291,3
Bristol Palin,11,3,rank,292,3
Bristol Palin,11,3,rank,293,3
Bristol Palin,11,3,rank,294,2
Bristol Palin,11,3,rank,295,2
Bristol Palin,11,3,rank,296,2
Bristol Palin,11,3,rank,297,2
Bristol Palin,11,3,rank,298,3
Bristol Palin,11,3,rank,299,3
Bristol Palin,11,3,rank,300,1
Bristol Palin,11,3,rank,301,4
Bristol Palin,11,3,rank,302,4
Bristol Palin,11,3,rank,303,4
Bristol Palin,11,3,rank,304,5
Bristol Palin,11,3,rank,305,2
Bristol Palin,11,3,rank,306,3
Bristol Palin,11,3,rank,307,3
Bristol Palin,11,3,rank,308,3
Bristol Palin,11,3,rank,309,2
Bristol Palin,11,3,rank,310,4
Bristol Palin,11,3,rank,311,2
Bristol Palin,11,3,rank,312,2
Bristol Palin,11,3,rank,313,3
Bristol Palin,11,3,rank,314,3
Bristol Palin,11,3,rank,315,3
Bristol Palin,11,3,rank,316,1
Bristol Palin,11,3,rank,317,4
Bristol Palin,11,3,rank,318,2
Bristol Palin,11,3,rank,319,2
Bristol Palin,11,3,rank,320,4
Bristol Palin,11,3,rank,321,4
Bristol Palin,11,3,rank,322,4
Bristol Palin,11,3,rank,323,4
Bristol Palin,11,3,rank,324,3
Bristol Palin,11,3,rank,325,3
Bristol Palin,11,3,rank,326,1
Bristol Palin,11,3,rank,327,3
Bristol Palin,11,3,rank,328,3
Bristol Palin,11,3,rank,329,2
Bristol Palin,11,3,rank,330,3
Bristol Palin,11,3,rank,331,3
Bristol Palin,11,3,rank,332,1
Bristol Palin,11,3,rank,333,2
Bristol Palin,11,3,rank,334,3
Bristol Palin,11,3,rank,335,1
Bristol Palin,11,3,rank,336,4
Bristol Palin,11,3,rank,337,3
Bristol Palin,11,3,rank,338,3
Bristol Palin,11,3,rank,339,3
Bristol Palin,11,3,rank,340,4
Bristol Palin,11,3,rank,341,3
Bristol Palin,11,3,rank,342,3
Bristol Palin,11,3,rank,343,3
Bristol Palin,11,3,rank,344,2
Bristol Palin,11,3,rank,345,4
Bristol Palin,11,3,rank,346,3
Bristol Palin,11,3,rank,347,3
Bristol Palin,11,3,rank,348,4
Bristol Palin,11,3,rank,349,4
Bristol Palin,11,3,rank,350,3
Bristol Palin,11,3,rank,351,4
Bristol Palin,11,3,rank,352,3
Bristol Palin,11,3,rank,353,3
Bristol Palin,11,3,rank,354,3
Bristol Palin,11,3,rank,355,3
Bristol Palin,11,3,rank,356,2
Bristol Palin,11,3,rank,357,4
Bristol Palin,11,3,rank,358,4
Bristol Palin,11,3,rank,359,1
Bristol Palin,11,3,rank,360,4
Bristol Palin,11,3,rank,361,2
Bristol Palin,11,3,rank,362,3
Bristol Palin,11,3,rank,363,3
Bristol Palin,11,3,rank,364,2
Bristol Palin,11,3,rank,365,4
Bristol Palin,11,3,rank,366,4
Bristol Palin,11,3,rank,367,3
Bristol Palin,11,3,rank,368,1
Bristol Palin,11,3,rank,369,2
Bristol Palin,11,3,rank,370,3
Bristol Palin,11,3,rank,371,5
Bristol Palin,11,3,rank,372,3
Bristol Palin,11,3,rank,373,2
Bristol Palin,11,3,rank,374,3
Bristol Palin,11,3,rank,375,3
Bristol Palin,11,3,rank,376,3
Bristol Palin,11,3,rank,377,2
Bristol Palin,11,3,rank,378,3
Bristol Palin,11,3,rank,379,3
Bristol Palin,11,3,rank,380,4
Bristol Palin,11,3,rank,381,3
Bristol Palin,11,3,rank,382,3
Bristol Palin,11,3,rank,383,4
Bristol Palin,11,3,rank,384,2
Bristol Palin,11,3,rank,385,4
Bristol Palin,11,3,rank,386,3
Bristol Palin,11,3,rank,387,1
Bristol Palin,11,3,rank,388,2
Bristol Palin,11,3,rank,389,3
Bristol Palin,11,3,rank,390,1
Bristol Palin,11,3,rank,391,3
Bristol Palin,11,3,rank,392,3
Bristol Palin,11,3,rank,393,3
Bristol Palin,11,3,rank,394,1
Bristol Palin,11,3,rank,395,4
Bristol Palin,11,3,rank,396,4
Bristol Palin,11,3,rank,397,4
Bristol Palin,11,3,rank,398,3
Bristol Palin,11,3,rank,399,2
Bristol Palin,11,3,rank,400,3
Bristol Palin,11,3,rank,401,1
Bristol Palin,11,3,rank,402,1
Bristol Palin,11,3,rank,403,3
Bristol Palin,11,3,rank,404,3
Bristol Palin,11,3,rank,405,3
Bristol Palin,11,3,rank,406,3
Bristol Palin,11,3,rank,407,3
Bristol Palin,11,3,rank,408,2
Bristol Palin,11,3,rank,409,5
Bristol Palin,11,3,rank,410,3
Bristol Palin,11,3,rank,411,3
Bristol Palin,11,3,rank,412,2
Bristol Palin,11,3,rank,413,3
Bristol Palin,11,3,rank,414,3
Bristol Palin,11,3,rank,415,2
Bristol Palin,11,3,rank,416,1
Bristol Palin,11,3,rank,417,3
Bristol Palin,11,3,rank,418,3
Bristol Palin,11,3,rank,419,2
Bristol Palin,11,3,rank,420,4
Bristol Palin,11,3,rank,421,2
Bristol Palin,11,3,rank,422,3
Bristol Palin,11,3,rank,423,4
Bristol Palin,11,3,rank,424,3
Bristol Palin,11,3,rank,425,3
Bristol Palin,11,3,rank,426,3
Bristol Palin,11,3,rank,427,2
Bristol Palin,11,3,rank,428,5
Bristol Palin,11,3,rank,429,3
Bristol Palin,11,3,rank,430,4
Bristol Palin,11,3,rank,431,2
Bristol Palin,11,3,rank,432,2
Bristol Palin,11,3,rank,433,1
Bristol Palin,11,3,rank,434,3
Bristol Palin,11,3,rank,435,3
Bristol Palin,11,3,rank,436,4
Bristol Palin,11,3,rank,437,3
Bristol Palin,11,3,rank,438,4
Bristol Palin,11,3,rank,439,2
Bristol Palin,11,3,rank,440,4
Bristol Palin,11,3,rank,441,3
Bristol Palin,11,3,rank,442,3
Bristol Palin,11,3,rank,443,4
Bristol Palin,11,3,rank,444,3
Bristol Palin,11,3,rank,445,3
Bristol Palin,11,3,rank,446,2
Bristol Palin,11,3,rank,447,1
Bristol Palin,11,3,rank,448,4
Bristol Palin,11,3,rank,449,3
Bristol Palin,11,3,rank,450,3
Bristol Palin,11,3,rank,451,3
Bristol Palin,11,3,rank,452,2
Bristol Palin,11,3,rank,453,2
Bristol Palin,11,3,rank,454,3
Bristol Palin,11,3,rank,455,3
Bristol Palin,11,3,rank,456,2
Bristol Palin,11,3,rank,457,3
Bristol Palin,11,3,rank,458,1
Bristol Palin,11,3,rank,459,3
Bristol Palin,11,3,rank,460,2
Bristol Palin,11,3,rank,461,3
Bristol Palin,11,3,rank,462,3
Bristol Palin,11,3,rank,463,3
Bristol Palin,11,3,rank,464,1
Bristol Palin,11,3,rank,465,1
Bristol Palin,11,3,rank,466,3
Bristol Palin,11,3,rank,467,3
Bristol Palin,11,3,rank,468,3
Bristol Palin,11,3,rank,469,2
Bristol Palin,11,3,rank,470,3
Bristol Palin,11,3,rank,471,4
Bristol Palin,11,3,rank,472,3
Bristol Palin,11,3,rank,473,1
Bristol Palin,11,3,rank,474,3
Bristol Palin,11,3,rank,475,2
Bristol Palin,11,3,rank,476,2
Bristol Palin,11,3,rank,477,5
Bristol Palin,11,3,rank,478,2
Bristol Palin,11,3,rank,479,3
Bristol Palin,11,3,rank,480,3
Bristol Palin,11,3,rank,481,3
Bristol Palin,11,3,rank,482,3
Bristol Palin,11,3,rank,483,1
Bristol Palin,11,3,rank,484,3
Bristol Palin,11,3,rank,485,3
Bristol Palin,11,3,rank,486,1
Bristol Palin,11,3,rank,487,3
Bristol Palin,11,3,rank,488,1
Bristol Palin,11,3,rank,489,1
Bristol Palin,11,3,rank,490,3
Bristol Palin,11,3,rank,491,2
Bristol Palin,11,3,rank,492,3
Bristol Palin,11,3,rank,493,3
Bristol Palin,11,3,rank,494,3
Bristol Palin,11,3,rank,495,2
Bristol Palin,11,3,rank,496,2
Bristol Palin,11,3,rank,497,2
Bristol Palin,11,3,rank,498,3
Bristol Palin,11,3,rank,499,3
Bristol Palin,11,3,rank_save,0,8
Bristol Palin,11,3,rank_save,1,7
Bristol Palin,11,3,rank_save,2,6
Bristol Palin,11,3,rank_save,3,6
Bristol Palin,11,3,rank_save,4,6
Bristol Palin,11,3,rank_save,5,7
Bristol Palin,11,3,rank_save,6,7
Bristol Palin,11,3,rank_save,7,6
Bristol Palin,11,3,rank_save,8,6
Bristol Palin,11,3,rank_save,9,5
Bristol Palin,11,3,rank_save,10,7
Bristol Palin,11,3,rank_save,11,7
Bristol Palin,11,3,rank_save,12,6
Bristol Palin,11,3,rank_save,13,4
Bristol Palin,11,3,rank_save,14,5
Bristol Palin,11,3,rank_save,15,8
Bristol Palin,11,3,rank_save,16,6
Bristol Palin,11,3,rank_save,17,7
Bristol Palin,11,3,rank_save,18,7
Bristol Palin,11,3,rank_save,19,6
Bristol Palin,11,3,rank_save,20,6
Bristol Palin,11,3,rank_save,21,5
Bristol Palin,11,3,rank_save,22,7
Bristol Palin,11,3,rank_save,23,7
Bristol Palin,11,3,rank_save,24,7
Bristol Palin,11,3,rank_save,25,6
Bristol Palin,11,3,rank_save,26,4
Bristol Palin,11,3,rank_save,27,8
Bristol Palin,11,3,rank_save,28,7
Bristol Palin,11,3,rank_save,29,6
Bristol Palin,11,3,rank_save,30,9
Bristol Palin,11,3,rank_save,31,6
Bristol Palin,11,3,rank_save,32,6
Bristol Palin,11,3,rank_save,33,7
Bristol Palin,11,3,rank_save,34,7
Bristol Palin,11,3,rank_save,35,7
Bristol Palin,11,3,rank_save,36,5
Bristol Palin,11,3,rank_save,37,6
Bristol Palin,11,3,rank_save,38,8
Bristol Palin,11,3,rank_save,39,6
Bristol Palin,11,3,rank_save,40,6
Bristol Palin,11,3,rank_save,41,6
Bristol Palin,11,3,rank_save,42,6
Bristol Palin,11,3,rank_save,43,7
Bristol Palin,11,3,rank_save,44,8
Bristol Palin,11,3,rank_save,45,6
Bristol Palin,11,3,rank_save,46,5
Bristol Palin,11,3,rank_save,47,6
Bristol Palin,11,3,rank_save,48,7
Bristol Palin,11,3,rank_save,49,7
Bristol Palin,11,3,rank_save,50,6
Bristol Palin,11,3,rank_save,51,7
Bristol Palin,11,3,rank_save,52,7
Bristol Palin,11,3,rank_save,53,7
Bristol Palin,11,3,rank_save,54,8
Bristol Palin,11,3,rank_save,55,6
Bristol Palin,11,3,rank_save,56,7
Bristol Palin,11,3,rank_save,57,6
Bristol Palin,11,3,rank_save,58,7
Bristol Palin,11,3,rank_save,59,7
Bristol Palin,11,3,rank_save,60,7
Bristol Palin,11,3,rank_save,61,7
Bristol Palin,11,3,rank_save,62,6
Bristol Palin,11,3,rank_save,63,6
Bristol Palin,11,3,rank_save,64,9
Bristol Palin,11,3,rank_save,65,8
Bristol Palin,11,3,rank_save,66,4
Bristol Palin,11,3,rank_save,67,5
Bristol Palin,11,3,rank_save,68,5
Bristol Palin,11,3,rank_save,69,7
Bristol Palin,11,3,rank_save,70,7
Bristol Palin,11,3,rank_save,71,6
Bristol Palin,11,3,rank_save,72,6
Bristol Palin,11,3,rank_save,73,7
Bristol Palin,11,3,rank_save,74,7
Bristol Palin,11,3,rank_save,75,6
Bristol Palin,11,3,rank_save,76,6
Bristol Palin,11,3,rank_save,77,6
Bristol Palin,11,3,rank_save,78,6
Bristol Palin,11,3,rank_save,79,6
Bristol Palin,11,3,rank_save,80,7
Bristol Palin,11,3,rank_save,81,7
Bristol Palin,11,3,rank_save,82,7
Bristol Palin,11,3,rank_save,83,7
Bristol Palin,11,3,rank_save,84,5
Bristol Palin,11,3,rank_save,85,6
Bristol Palin,11,3,rank_save,86,4
Bristol Palin,11,3,rank_save,87,6
Bristol Palin,11,3,rank_save,88,7
Bristol Palin,11,3,rank_save,89,9
Bristol Palin,11,3,rank_save,90,5
Bristol Palin,11,3,rank_save,91,6
Bristol Palin,11,3,rank_save,92,7
Bristol Palin,11,3,rank_save,93,6
Bristol Palin,11,3,rank_save,94,6
Bristol Palin,11,3,rank_save,95,7
Bristol Palin,11,3,rank_save,96,7
Bristol Palin,11,3,rank_save,97,6
Bristol Palin,11,3,rank_save,98,6
Bristol Palin,11,3,rank_save,99,7
Bristol Palin,11,3,rank_save,100,6
Bristol Palin,11,3,rank_save,101,4
Bristol Palin,11,3,rank_save,102,7
Bristol Palin,11,3,rank_save,103,4
Bristol Palin,11,3,rank_save,104,7
Bristol Palin,11,3,rank_save,105,6
Bristol Palin,11,3,rank_save,106,8
Bristol Palin,11,3,rank_save,107,6
Bristol Palin,11,3,rank_save,108,6
Bristol Palin,11,3,rank_save,109,5
Bristol Palin,11,3,rank_save,110,6
Bristol Palin,11,3,rank_save,111,7
Bristol Palin,11,3,rank_save,112,9
Bristol Palin,11,3,rank_save,113,6
Bristol Palin,11,3,rank_save,114,6
Bristol Palin,11,3,rank_save,115,7
Bristol Palin,11,3,rank_save,116,7
Bristol Palin,11,3,rank_save,117,6
Bristol Palin,11,3,rank_save,118,6
Bristol Palin,11,3,rank_save,119,6
Bristol Palin,11,3,rank_save,120,7
Bristol Palin,11,3,rank_save,121,4
Bristol Palin,11,3,rank_save,122,7
Bristol Palin,11,3,rank_save,123,6
Bristol Palin,11,3,rank_save,124,7
Bristol Palin,11,3,rank_save,125,5
Bristol Palin,11,3,rank_save,126,6
Bristol Palin,11,3,rank_save,127,6
Bristol Palin,11,3,rank_save,128,7
Bristol Palin,11,3,rank_save,129,5
Bristol Palin,11,3,rank_save,130,6
Bristol Palin,11,3,rank_save,131,6
Bristol Palin,11,3,rank_save,132,6
Bristol Palin,11,3,rank_save,133,6
Bristol Palin,11,3,rank_save,134,7
Bristol Palin,11,3,rank_save,135,7
Bristol Palin,11,3,rank_save,136,6
Bristol Palin,11,3,rank_save,137,7
Bristol Palin,11,3,rank_save,138,6
Bristol Palin,11,3,rank_save,139,5
Bristol Palin,11,3,rank_save,140,5
Bristol Palin,11,3,rank_save,141,6
Bristol Palin,11,3,rank_save,142,7
Bristol Palin,11,3,rank_save,143,7
Bristol Palin,11,3,rank_save,144,7
Bristol Palin,11,3,rank_save,145,6
Bristol Palin,11,3,rank_save,146,6
Bristol Palin,11,3,rank_save,147,5
Bristol Palin,11,3,rank_save,148,6
Bristol Palin,11,3,rank_save,149,6
Bristol Palin,11,3,rank_save,150,5
Bristol Palin,11,3,rank_save,151,6
Bristol Palin,11,3,rank_save,152,6
Bristol Palin,11,3,rank_save,153,7
Bristol Palin,11,3,rank_save,154,9
Bristol Palin,11,3,rank_save,155,8
Bristol Palin,11,3,rank_save,156,7
Bristol Palin,11,3,rank_save,157,6
Bristol Palin,11,3,rank_save,158,7
Bristol Palin,11,3,rank_save,159,7
Bristol Palin,11,3,rank_save,160,5
Bristol Palin,11,3,rank_save,161,6
Bristol Palin,11,3,rank_save,162,7
Bristol Palin,11,3,rank_save,163,6
Bristol Palin,11,3,rank_save,164,6
Bristol Palin,11,3,rank_save,165,6
Bristol Palin,11,3,rank_save,166,6
Bristol Palin,11,3,rank_save,167,6
Bristol Palin,11,3,rank_save,168,6
Bristol Palin,11,3,rank_save,169,4
Bristol Palin,11,3,rank_save,170,4
Bristol Palin,11,3,rank_save,171,7
Bristol Palin,11,3,rank_save,172,6
Bristol Palin,11,3,rank_save,173,6
Bristol Palin,11,3,rank_save,174,6
Bristol Palin,11,3,rank_save,175,8
Bristol Palin,11,3,rank_save,176,6
Bristol Palin,11,3,rank_save,177,6
Bristol Palin,11,3,rank_save,178,7
Bristol Palin,11,3,rank_save,179,7
Bristol Palin,11,3,rank_save,180,6
Bristol Palin,11,3,rank_save,181,7
Bristol Palin,11,3,rank_save,182,6
Bristol Palin,11,3,rank_save,183,6
Bristol Palin,11,3,rank_save,184,5
Bristol Palin,11,3,rank_save,185,5
Bristol Palin,11,3,rank_save,186,7
Bristol Palin,11,3,rank_save,187,6
Bristol Palin,11,3,rank_save,188,6
Bristol Palin,11,3,rank_save,189,7
Bristol Palin,11,3,rank_save,190,7
Bristol Palin,11,3,rank_save,191,5
Bristol Palin,11,3,rank_save,192,7
Bristol Palin,11,3,rank_save,193,5
Bristol Palin,11,3,rank_save,194,7
Bristol Palin,11,3,rank_save,195,7
Bristol Palin,11,3,rank_save,196,8
Bristol Palin,11,3,rank_save,197,5
Bristol Palin,11,3,rank_save,198,5
Bristol Palin,11,3,rank_save,199,6
Bristol Palin,11,3,rank_save,200,6
Bristol Palin,11,3,rank_save,201,6
Bristol Palin,11,3,rank_save,202,7
Bristol Palin,11,3,rank_save,203,6
Bristol Palin,11,3,rank_save,204,6
Bristol Palin,11,3,rank_save,205,7
Bristol Palin,11,3,rank_save,206,6
Bristol Palin,11,3,rank_save,207,7
Bristol Palin,11,3,rank_save,208,5
Bristol Palin,11,3,rank_save,209,6
Bristol Palin,11,3,rank_save,210,4
Bristol Palin,11,3,rank_save,211,5
Bristol Palin,11,3,rank_save,212,7
Bristol Palin,11,3,rank_save,213,5
Bristol Palin,11,3,rank_save,214,6
Bristol Palin,11,3,rank_save,215,6
Bristol Palin,11,3,rank_save,216,6
Bristol Palin,11,3,rank_save,217,7
Bristol Palin,11,3,rank_save,218,4
Bristol Palin,11,3,rank_save,219,7
Bristol Palin,11,3,rank_save,220,8
Bristol Palin,11,3,rank_save,221,6
Bristol Palin,11,3,rank_save,222,8
Bristol Palin,11,3,rank_save,223,5
Bristol Palin,11,3,rank_save,224,6
Bristol Palin,11,3,rank_save,225,6
Bristol Palin,11,3,rank_save,226,7
Bristol Palin,11,3,rank_save,227,9
Bristol Palin,11,3,rank_save,228,6
Bristol Palin,11,3,rank_save,229,7
Bristol Palin,11,3,rank_save,230,6
Bristol Palin,11,3,rank_save,231,6
Bristol Palin,11,3,rank_save,232,6
Bristol Palin,11,3,rank_save,233,9
Bristol Palin,11,3,rank_save,234,6
Bristol Palin,11,3,rank_save,235,6
Bristol Palin,11,3,rank_save,236,5
Bristol Palin,11,3,rank_save,237,5
Bristol Palin,11,3,rank_save,238,6
Bristol Palin,11,3,rank_save,239,6
Bristol Palin,11,3,rank_save,240,7
Bristol Palin,11,3,rank_save,241,6
Bristol Palin,11,3,rank_save,242,6
Bristol Palin,11,3,rank_save,243,5
Bristol Palin,11,3,rank_save,244,7
Bristol Palin,11,3,rank_save,245,7
Bristol Palin,11,3,rank_save,246,5
Bristol Palin,11,3,rank_save,247,7
Bristol Palin,11,3,rank_save,248,6
Bristol Palin,11,3,rank_save,249,5
Bristol Palin,11,3,rank_save,250,6
Bristol Palin,11,3,rank_save,251,6
Bristol Palin,11,3,rank_save,252,5
Bristol Palin,11,3,rank_save,253,8
Bristol Palin,11,3,rank_save,254,7
Bristol Palin,11,3,rank_save,255,7
Bristol Palin,11,3,rank_save,256,6
Bristol Palin,11,3,rank_save,257,6
Bristol Palin,11,3,rank_save,258,7
Bristol Palin,11,3,rank_save,259,6
Bristol Palin,11,3,rank_save,260,5
Bristol Palin,11,3,rank_save,261,6
Bristol Palin,11,3,rank_save,262,7
Bristol Palin,11,3,rank_save,263,6
Bristol Palin,11,3,rank_save,264,5
Bristol Palin,11,3,rank_save,265,7
Bristol Palin,11,3,rank_save,266,6
Bristol Palin,11,3,rank_save,267,6
Bristol Palin,11,3,rank_save,268,5
Bristol Palin,11,3,rank_save,269,6
Bristol Palin,11,3,rank_save,270,7
Bristol Palin,11,3,rank_save,271,6
Bristol Palin,11,3,rank_save,272,6
Bristol Palin,11,3,rank_save,273,7
Bristol Palin,11,3,rank_save,274,7
Bristol Palin,11,3,rank_save,275,7
Bristol Palin,11,3,rank_save,276,6
Bristol Palin,11,3,rank_save,277,6
Bristol Palin,11,3,rank_save,278,9
Bristol Palin,11,3,rank_save,279,7
Bristol Palin,11,3,rank_save,280,4
Bristol Palin,11,3,rank_save,281,5
Bristol Palin,11,3,rank_save,282,6
Bristol Palin,11,3,rank_save,283,7
Bristol Palin,11,3,rank_save,284,6
Bristol Palin,11,3,rank_save,285,6
Bristol Palin,11,3,rank_save,286,5
Bristol Palin,11,3,rank_save,287,7
Bristol Palin,11,3,rank_save,288,7
Bristol Palin,11,3,rank_save,289,6
Bristol Palin,11,3,rank_save,290,7
Bristol Palin,11,3,rank_save,291,8
Bristol Palin,11,3,rank_save,292,6
Bristol Palin,11,3,rank_save,293,6
Bristol Palin,11,3,rank_save,294,6
Bristol Palin,11,3,rank_save,295,7
Bristol Palin,11,3,rank_save,296,6
Bristol Palin,11,3,rank_save,297,7
Bristol Palin,11,3,rank_save,298,7
Bristol Palin,11,3,rank_save,299,6
Bristol Palin,11,3,rank_save,300,8
Bristol Palin,11,3,rank_save,301,6
Bristol Palin,11,3,rank_save,302,5
Bristol Palin,11,3,rank_save,303,7
Bristol Palin,11,3,rank_save,304,7
Bristol Palin,11,3,rank_save,305,6
Bristol Palin,11,3,rank_save,306,7
Bristol Palin,11,3,rank_save,307,7
Bristol Palin,11,3,rank_save,308,6
Bristol Palin,11,3,rank_save,309,9
Bristol Palin,11,3,rank_save,310,5
Bristol Palin,11,3,rank_save,311,6
Bristol Palin,11,3,rank_save,312,6
Bristol Palin,11,3,rank_save,313,7
Bristol Palin,11,3,rank_save,314,7
Bristol Palin,11,3,rank_save,315,5
Bristol Palin,11,3,rank_save,316,6
Bristol Palin,11,3,rank_save,317,7
Bristol Palin,11,3,rank_save,318,5
Bristol Palin,11,3,rank_save,319,7
Bristol Palin,11,3,rank_save,320,7
Bristol Palin,11,3,rank_save,321,6
Bristol Palin,11,3,rank_save,322,8
Bristol Palin,11,3,rank_save,323,6
Bristol Palin,11,3,rank_save,324,9
Bristol Palin,11,3,rank_save,325,7
Bristol Palin,11,3,rank_save,326,7
Bristol Palin,11,3,rank_save,327,5
Bristol Palin,11,3,rank_save,328,7
Bristol Palin,11,3,rank_save,329,6
Bristol Palin,11,3,rank_save,330,5
Bristol Palin,11,3,rank_save,331,4
Bristol Palin,11,3,rank_save,332,6
Bristol Palin,11,3,rank_save,333,6
Bristol Palin,11,3,rank_save,334,7
Bristol Palin,11,3,rank_save,335,7
Bristol Palin,11,3,rank_save,336,5
Bristol Palin,11,3,rank_save,337,7
Bristol Palin,11,3,rank_save,338,6
Bristol Palin,11,3,rank_save,339,7
Bristol Palin,11,3,rank_save,340,7
Bristol Palin,11,3,rank_save,341,6
Bristol Palin,11,3,rank_save,342,7
Bristol Palin,11,3,rank_save,343,6
Bristol Palin,11,3,rank_save,344,6
Bristol Palin,11,3,rank_save,345,7
Bristol Palin,11,3,rank_save,346,6
Bristol Palin,11,3,rank_save,347,6
Bristol Palin,11,3,rank_save,348,6
Bristol Palin,11,3,rank_save,349,7
Bristol Palin,11,3,rank_save,350,6
Bristol Palin,11,3,rank_save,351,6
Bristol Palin,11,3,rank_save,352,7
Bristol Palin,11,3,rank_save,353,7
Bristol Palin,11,3,rank_save,354,5
Bristol Palin,11,3,rank_save,355,6
Bristol Palin,11,3,rank_save,356,5
Bristol Palin,11,3,rank_save,357,6
Bristol Palin,11,3,rank_save,358,6
Bristol Palin,11,3,rank_save,359,7
Bristol Palin,11,3,rank_save,360,7
Bristol Palin,11,3,rank_save,361,7
Bristol Palin,11,3,rank_save,362,6
Bristol Palin,11,3,rank_save,363,7
Bristol Palin,11,3,rank_save,364,6
Bristol Palin,11,3,rank_save,365,9
Bristol Palin,11,3,rank_save,366,7
Bristol Palin,11,3,rank_save,367,5
Bristol Palin,11,3,rank_save,368,7
Bristol Palin,11,3,rank_save,369,6
Bristol Palin,11,3,rank_save,370,7
Bristol Palin,11,3,rank_save,371,5
Bristol Palin,11,3,rank_save,372,6
Bristol Palin,11,3,rank_save,373,7
Bristol Palin,11,3,rank_save,374,6
Bristol Palin,11,3,rank_save,375,7
Bristol Palin,11,3,rank_save,376,6
Bristol Palin,11,3,rank_save,377,7
Bristol Palin,11,3,rank_save,378,7
Bristol Palin,11,3,rank_save,379,6
Bristol Palin,11,3,rank_save,380,6
Bristol Palin,11,3,rank_save,381,6
Bristol Palin,11,3,rank_save,382,4
Bristol Palin,11,3,rank_save,383,6
Bristol Palin,11,3,rank_save,384,7
Bristol Palin,11,3,rank_save,385,8
Bristol Palin,11,3,rank_save,386,7
Bristol Palin,11,3,rank_save,387,7
Bristol Palin,11,3,rank_save,388,7
Bristol Palin,11,3,rank_save,389,7
Bristol Palin,11,3,rank_save,390,6
Bristol Palin,11,3,rank_save,391,7
Bristol Palin,11,3,rank_save,392,7
Bristol Palin,11,3,rank_save,393,6
Bristol Palin,11,3,rank_save,394,5
Bristol Palin,11,3,rank_save,395,6
Bristol Palin,11,3,rank_save,396,6
Bristol Palin,11,3,rank_save,397,7
Bristol Palin,11,3,rank_save,398,6
Bristol Palin,11,3,rank_save,399,6
Bristol Palin,11,3,rank_save,400,9
Bristol Palin,11,3,rank_save,401,5
Bristol Palin,11,3,rank_save,402,6
Bristol Palin,11,3,rank_save,403,4
Bristol Palin,11,3,rank_save,404,7
Bristol Palin,11,3,rank_save,405,8
Bristol Palin,11,3,rank_save,406,6
Bristol Palin,11,3,rank_save,407,7
Bristol Palin,11,3,rank_save,408,6
Bristol Palin,11,3,rank_save,409,8
Bristol Palin,11,3,rank_save,410,7
Bristol Palin,11,3,rank_save,411,7
Bristol Palin,11,3,rank_save,412,4
Bristol Palin,11,3,rank_save,413,8
Bristol Palin,11,3,rank_save,414,7
