season,rule,pair_id,celebrity_name,p_win,p_top3,expected_rank,expected_survival_weeks
31,percent,7,Wayne Brady,0.0,0.0,8.65,7.2
31,percent_save,7,Wayne Brady,0.0,0.0,8.69,7.13
31,rank,7,Wayne Brady,0.0,0.0,8.94,6.81
31,rank_save,7,Wayne Brady,0.0,0.0,9.1,6.68
31,percent,8,Sam Champion,0.0,0.0,9.99,5.76
31,percent_save,8,Sam Champion,0.0,0.0,9.85,5.94
31,rank,8,Sam Champion,0.0,0.0,11.07,4.63
31,rank_save,8,Sam Champion,0.0,0.0,10.72,5.04
31,percent,9,Jessie James Decker,0.0,0.0,11.63,4.37
31,percent_save,9,Jessie James Decker,0.0,0.0,11.93,4.07
31,rank,9,Jessie James Decker,0.0,0.0,11.96,4.04
31,rank_save,9,Jessie James Decker,0.0,0.0,11.95,4.05
31,percent,10,Jordin Sparks,0.0,0.0,11.29,4.53
31,percent_save,10,Jordin Sparks,0.0,0.0,11.07,4.72
31,rank,10,Jordin Sparks,0.0,0.0,10.0,5.94
31,rank_save,10,Jordin Sparks,0.0,0.0,9.54,6.32
31,percent,11,Heidi D'Amelio,0.0,0.33,5.08,8.93
31,percent_save,11,Heidi D'Amelio,0.0,0.23,5.15,8.92
31,rank,11,Heidi D'Amelio,0.0,0.3,4.92,9.02
31,rank_save,11,Heidi D'Amelio,0.0,0.22,5.17,8.81
31,percent,12,Charli D'Amelio,0.0,0.0,13.73,2.27
31,percent_save,12,Charli D'Amelio,0.0,0.0,13.71,2.29
31,rank,12,Charli D'Amelio,0.0,0.0,13.77,2.23
31,rank_save,12,Charli D'Amelio,0.0,0.0,13.48,2.52
31,percent,13,Teresa Giudice,0.0,0.0,4.8,9.37
31,percent_save,13,Teresa Giudice,0.0,0.0,4.9,9.28
31,rank,13,Teresa Giudice,0.0,0.0,5.14,9.12
31,rank_save,13,Teresa Giudice,0.0,0.0,5.22,8.98
31,percent,14,Vinny Guadagnino,0.0,0.0,6.27,8.74
31,percent_save,14,Vinny Guadagnino,0.0,0.0,6.18,8.82
31,rank,14,Vinny Guadagnino,0.0,0.0,6.23,8.77
31,rank_save,14,Vinny Guadagnino,0.0,0.0,6.29,8.71
31,percent,15,Shangela,0.03,0.7,3.25,9.75
31,percent_save,15,Shangela,0.01,0.77,3.39,9.63
31,rank,15,Shangela,0.0,0.65,3.52,9.75
31,rank_save,15,Shangela,0.0,0.76,3.24,9.89
32,percent,1,Jamie Lynn Spears,0.0,0.0,8.06,3.94
32,percent_save,1,Jamie Lynn Spears,0.0,0.0,8.68,3.32
32,rank,1,Jamie Lynn Spears,0.0,0.0,8.32,3.68
32,rank_save,1,Jamie Lynn Spears,0.0,0.0,8.52,3.48
32,percent,2,Mira Sorvino,0.0,0.37,4.51,9.56
32,percent_save,2,Mira Sorvino,0.0,0.3,4.72,9.19
32,rank,2,Mira Sorvino,0.0,0.27,4.44,10.18
32,rank_save,2,Mira Sorvino,0.0,0.08,5.82,7.8
32,percent,3,Barry Williams,0.01,0.54,3.97,10.05
32,percent_save,3,Barry Williams,0.01,0.6,3.45,10.7
32,rank,3,Barry Williams,0.0,0.61,3.52,10.69
32,rank_save,3,Barry Williams,0.01,0.69,3.36,10.94
32,percent,4,Alyson Hannigan,0.0,0.0,5.66,9.46
32,percent_save,4,Alyson Hannigan,0.0,0.0,6.01,8.61
32,rank,4,Alyson Hannigan,0.0,0.0,5.78,9.04
32,rank_save,4,Alyson Hannigan,0.0,0.0,5.99,8.75
32,percent,5,Xochitl Gomez,0.0,0.14,4.89,9.57
32,percent_save,5,Xochitl Gomez,0.0,0.16,4.34,10.75
32,rank,5,Xochitl Gomez,0.0,0.21,4.39,10.24
32,rank_save,5,Xochitl Gomez,0.0,0.29,3.83,11.0
32,percent,6,Adrian Peterson,0.0,0.0,9.52,2.48
32,percent_save,6,Adrian Peterson,0.0,0.0,9.2,2.8
32,rank,6,Adrian Peterson,0.0,0.0,9.71,2.29
32,rank_save,6,Adrian Peterson,0.0,0.0,9.15,2.85
32,percent,7,Matt Walsh,0.2,0.95,2.0,10.94
32,percent_save,7,Matt Walsh,0.03,0.95,2.3,10.88
32,rank,7,Matt Walsh,0.1,0.91,2.3,10.73
32,rank_save,7,Matt Walsh,0.18,0.94,2.1,10.82
32,percent,8,Tyson Beckford,0.0,0.0,10.5,1.5
32,percent_save,8,Tyson Beckford,0.0,0.0,10.66,1.34
32,rank,8,Tyson Beckford,0.0,0.0,10.48,1.52
32,rank_save,8,Tyson Beckford,0.0,0.0,10.65,1.35
32,percent,9,Jason Mraz,0.0,0.0,6.74,6.42
32,percent_save,9,Jason Mraz,0.0,0.0,6.61,6.37
32,rank,9,Jason Mraz,0.0,0.0,6.99,5.59
32,rank_save,9,Jason Mraz,0.0,0.0,6.42,6.98
32,percent,10,Lele Pons,0.0,0.0,8.92,3.08
32,percent_save,10,Lele Pons,0.0,0.0,8.96,3.04
32,rank,10,Lele Pons,0.0,0.0,8.96,3.04
32,rank_save,10,Lele Pons,0.0,0.0,8.97,3.03
32,percent,11,Harry Jowsey,0.79,1.0,1.23,11.0
32,percent_save,11,Harry Jowsey,0.96,0.99,1.07,11.0
32,rank,11,Harry Jowsey,0.9,1.0,1.11,11.0
32,rank_save,11,Harry Jowsey,0.81,1.0,1.19,11.0
33,percent,1,Tori Spelling,0.0,0.0,9.26,3.99
33,percent_save,1,Tori Spelling,0.0,0.0,9.16,4.02
33,rank,1,Tori Spelling,0.0,0.0,8.99,4.18
33,rank_save,1,Tori Spelling,0.0,0.0,8.35,4.67
33,percent,2,Eric Roberts,0.0,0.44,3.98,8.53
33,percent_save,2,Eric Roberts,0.0,0.45,3.72,8.82
33,rank,2,Eric Roberts,0.03,0.87,2.65,8.95
33,rank_save,2,Eric Roberts,0.04,0.83,2.62,9.0
33,percent,3,Reginald VelJohnson,0.0,0.14,6.15,6.84
33,percent_save,3,Reginald VelJohnson,0.0,0.11,5.82,7.34
33,rank,3,Reginald VelJohnson,0.0,0.0,6.23,7.05
33,rank_save,3,Reginald VelJohnson,0.0,0.0,5.86,7.71
33,percent,4,Chandler Kinney,0.0,0.0,5.22,8.61
33,percent_save,4,Chandler Kinney,0.0,0.0,5.43,8.23
33,rank,4,Chandler Kinney,0.0,0.0,5.93,7.8
33,rank_save,4,Chandler Kinney,0.0,0.0,6.55,6.95
33,percent,5,Dwight Howard ,0.0,0.0,9.98,3.47
33,percent_save,5,Dwight Howard ,0.0,0.0,10.6,3.03
33,rank,5,Dwight Howard ,0.0,0.0,10.79,2.85
33,rank_save,5,Dwight Howard ,0.0,0.0,10.88,2.78
33,percent,6,Danny Amendola,0.26,1.0,1.78,9.0
33,percent_save,6,Danny Amendola,0.34,0.98,1.8,8.94
33,rank,6,Danny Amendola,0.03,0.68,3.07,9.0
33,rank_save,6,Danny Amendola,0.04,0.75,3.08,8.88
33,percent,7,Stephen Nedoroscik,0.0,0.0,7.59,5.53
33,percent_save,7,Stephen Nedoroscik,0.0,0.0,7.39,5.72
33,rank,7,Stephen Nedoroscik,0.0,0.0,7.26,5.89
33,rank_save,7,Stephen Nedoroscik,0.0,0.0,7.27,5.91
33,percent,8,Ilona Maher,0.74,0.98,1.36,9.0
33,percent_save,8,Ilona Maher,0.66,0.99,1.4,9.0
33,rank,8,Ilona Maher,0.93,1.0,1.11,9.0
33,rank_save,8,Ilona Maher,0.92,0.97,1.15,9.0
33,percent,9,Anna Delvey,0.0,0.0,8.0,5.08
33,percent_save,9,Anna Delvey,0.0,0.0,8.07,4.96
33,rank,9,Anna Delvey,0.0,0.0,7.68,5.35
33,rank_save,9,Anna Delvey,0.0,0.0,7.79,5.24
33,percent,10,Brooks Nader,0.0,0.0,9.14,3.88
33,percent_save,10,Brooks Nader,0.0,0.0,9.19,3.83
33,rank,10,Brooks Nader,0.0,0.0,9.36,3.64
33,rank_save,10,Brooks Nader,0.0,0.0,9.41,3.63
33,percent,11,Phaedra Parks,0.0,0.44,4.13,8.48
33,percent_save,11,Phaedra Parks,0.0,0.47,4.12,8.41
33,rank,11,Phaedra Parks,0.01,0.45,3.57,8.65
33,rank_save,11,Phaedra Parks,0.0,0.45,3.69,8.58
33,percent,12,Jenn Tran,0.0,0.0,11.41,2.59
33,percent_save,12,Jenn Tran,0.0,0.0,11.3,2.7
33,rank,12,Jenn Tran,0.0,0.0,11.36,2.64
33,rank_save,12,Jenn Tran,0.0,0.0,11.35,2.65
34,percent,1,Corey Feldman,0.86,1.0,1.19,11.0
34,percent_save,1,Corey Feldman,0.85,1.0,1.19,11.0
34,rank,1,Corey Feldman,0.83,0.99,1.21,10.98
34,rank_save,1,Corey Feldman,0.85,1.0,1.17,11.0
34,percent,2,Danielle Fishel,0.0,0.0,5.02,9.98
34,percent_save,2,Danielle Fishel,0.0,0.0,5.19,9.81
34,rank,2,Danielle Fishel,0.0,0.01,5.12,9.87
34,rank_save,2,Danielle Fishel,0.0,0.0,5.84,9.11
34,percent,3,Elaine Hendrix,0.0,0.0,12.65,2.13
34,percent_save,3,Elaine Hendrix,0.0,0.0,12.61,2.1
34,rank,3,Elaine Hendrix,0.0,0.0,12.76,2.02
34,rank_save,3,Elaine Hendrix,0.0,0.0,12.79,2.03
34,percent,4,Baron Davis,0.0,0.0,10.98,3.08
34,percent_save,4,Baron Davis,0.0,0.0,11.16,2.9
34,rank,4,Baron Davis,0.0,0.0,11.86,2.27
34,rank_save,4,Baron Davis,0.0,0.0,11.9,2.23
34,percent,5,Jordan Chiles,0.0,0.0,6.65,8.31
34,percent_save,5,Jordan Chiles,0.0,0.0,7.01,7.9
34,rank,5,Jordan Chiles,0.0,0.0,7.61,7.2
34,rank_save,5,Jordan Chiles,0.0,0.0,8.12,6.47
34,percent,6,Andy Richter,0.01,0.82,3.46,10.48
34,percent_save,6,Andy Richter,0.02,0.77,3.62,10.36
34,rank,6,Andy Richter,0.0,0.79,3.85,10.11
34,rank_save,6,Andy Richter,0.02,0.46,4.18,10.14
34,percent,7,Robert Irwin,0.0,0.2,5.57,9.04
34,percent_save,7,Robert Irwin,0.01,0.32,5.65,8.89
34,rank,7,Robert Irwin,0.0,0.34,5.39,9.17
34,rank_save,7,Robert Irwin,0.0,0.54,4.81,9.57
34,percent,8,Hilaria Baldwin,0.0,0.0,10.38,4.25
34,percent_save,8,Hilaria Baldwin,0.0,0.0,10.18,4.36
34,rank,8,Hilaria Baldwin,0.0,0.0,9.13,5.71
34,rank_save,8,Hilaria Baldwin,0.0,0.0,9.07,5.88
34,percent,9,Lauren Jauregui,0.0,0.0,7.85,7.07
34,percent_save,9,Lauren Jauregui,0.0,0.0,8.16,6.67
34,rank,9,Lauren Jauregui,0.0,0.0,8.47,6.22
34,rank_save,9,Lauren Jauregui,0.0,0.0,7.41,7.51
34,percent,10,Scott Hoying,0.13,0.98,2.28,10.82
34,percent_save,10,Scott Hoying,0.12,0.91,2.52,10.69
34,rank,10,Scott Hoying,0.17,0.87,2.48,10.75
34,rank_save,10,Scott Hoying,0.13,1.0,2.11,11.0
34,percent,11,Alix Earle,0.0,0.0,10.29,3.79
34,percent_save,11,Alix Earle,0.0,0.0,10.71,3.41
34,rank,11,Alix Earle,0.0,0.0,10.44,3.57
34,rank_save,11,Alix Earle,0.0,0.0,10.68,3.32
34,percent,12,Jen Affleck,0.0,0.0,8.39,6.53
34,percent_save,12,Jen Affleck,0.0,0.0,8.34,6.62
34,rank,12,Jen Affleck,0.0,0.0,8.68,6.13
34,rank_save,12,Jen Affleck,0.0,0.0,8.92,5.74
34,percent,13,Whitney Leavitt,0.0,0.0,6.29,8.52
34,percent_save,13,Whitney Leavitt,0.0,0.0,4.66,10.29
34,rank,13,Whitney Leavitt,0.0,0.0,4.0,11.0
34,rank_save,13,Whitney Leavitt,0.0,0.0,4.0,11.0
